total_area,mean_deltaT,morris_row_index,identifier,Class
253.64130182542397,3.386192977983462,131,11,T
0,0,131,12,NT
23.16551115247248,3.7402564545214463,131,13,NT
0,0,131,14,NT
0,0,132,1,NT
22.646348981127865,4.631576528941304,132,2,NT
0,0,132,3,NT
0,0,132,4,T
0,0,132,5,NT
74.62706161920347,4.016721536363384,132,6,T
0,0,132,7,T
0,0,132,8,NT
0,0,132,9,NT
0,0,132,10,NT
253.6413018263553,3.3861929779834306,132,11,T
0,0,132,12,NT
23.16551115619777,3.7402564544625596,132,13,NT
0,0,132,14,NT
2.269872129441358,1.048484969359986,133,1,NT
37.157738052019226,3.409217101260642,133,2,NT
9.933717806474878,1.322301523772659,133,3,NT
61.18263101760958,2.0101554233050254,133,4,T
31.81227258173665,2.008215802055023,133,5,NT
538.1216234222001,1.605713206545569,133,6,T
6.594770966663445,1.015717213353636,133,7,T
44.70117806951413,1.3218045730032808,133,8,NT
6.93922294589945,1.255799218236568,133,9,NT
3.468645370458885,1.763561708667464,133,10,NT
7042.102874162071,1.3074859147500162,133,11,T
19.480548195875986,1.1104863741245898,133,12,NT
182.886151167318,1.4835356886989544,133,13,NT
10.834798902972086,1.3466347387143958,133,14,NT
2.269872129441358,1.048484969359986,134,1,NT
37.157738052019226,3.409217101260642,134,2,NT
9.933717806474878,1.322301523772659,134,3,NT
61.18263101760958,2.0101554233050254,134,4,T
31.81227258173665,2.008215802055023,134,5,NT
538.1216234222001,1.605713206545569,134,6,T
6.594770966663445,1.015717213353636,134,7,T
44.70117806951413,1.3218045730032808,134,8,NT
6.93922294589945,1.255799218236568,134,9,NT
3.468645370458885,1.763561708667464,134,10,NT
7042.102874162071,1.3074859147500162,134,11,T
19.480548195875986,1.1104863741245898,134,12,NT
182.886151167318,1.4835356886989544,134,13,NT
10.834798902972086,1.3466347387143958,134,14,NT
2.269872129441358,1.048484969359986,135,1,NT
35.10289536537864,3.316110724578872,135,2,NT
2.612207899037047,1.746924748165977,135,3,NT
65.29305241730012,2.0409618103102773,135,4,T
25.646824407789566,1.883270859674923,135,5,NT
492.83177794969777,1.5401521543739964,135,6,T
6.59477096852609,1.015717213353636,135,7,T
44.70117806955652,1.3218045730033638,135,8,NT
6.939222945894146,1.255799218236568,135,9,NT
6.594310923140197,1.88336716388762,135,10,NT
340.28831852989924,1.9481437383628148,135,11,T
19.480548195875986,1.1104863741245898,135,12,NT
140.4588935305736,1.7152489192043148,135,13,NT
15.886712693355832,1.3251200352585961,135,14,NT
0,0,136,1,NT
23.28821704457691,4.149161183621707,136,2,NT
0,0,136,3,NT
18.412853629183736,2.872360635777026,136,4,T
0,0,136,5,NT
90.72530740849854,3.770517471553282,136,6,T
0,0,136,7,T
0,0,136,8,NT
0,0,136,9,NT
0,0,136,10,NT
14.300039963945009,2.588178976468929,136,11,T
0,0,136,12,NT
33.52496345084097,3.3869617070789735,136,13,NT
0,0,136,14,NT
0,0,137,1,NT
32.32066968863414,3.666598278874678,137,2,NT
4.02555054883794,1.762962194268621,137,3,NT
39.8208462528185,2.3993714317940262,137,4,T
23.420767850245483,2.233578735080133,137,5,NT
335.2284732595506,1.969699935282018,137,6,T
0,0,137,7,T
11.904609676322107,1.9212841337524869,137,8,NT
0,0,137,9,NT
2.483613464208835,1.8948551634592261,137,10,NT
2195.52989319624,1.9854100508195063,137,11,T
0,0,137,12,NT
90.50337730717183,2.263932883624723,137,13,NT
2.526416940090884,2.27607817564423,137,14,NT
0,0,138,1,NT
32.32066968863414,3.666598278874678,138,2,NT
4.02555054883794,1.762962194268621,138,3,NT
39.8208462528185,2.3993714317940262,138,4,T
23.420767850245483,2.233578735080133,138,5,NT
335.2284732595506,1.969699935282018,138,6,T
0,0,138,7,T
11.904609676322107,1.9212841337524869,138,8,NT
0,0,138,9,NT
2.483613464208835,1.8948551634592261,138,10,NT
2195.52989319624,1.9854100508195063,138,11,T
0,0,138,12,NT
90.50337730717183,2.263932883624723,138,13,NT
2.526416940090884,2.27607817564423,138,14,NT
0,0,139,1,NT
21.105423990739553,4.50435680248567,139,2,NT
0,0,139,3,NT
0,0,139,4,T
0,0,139,5,NT
74.62706161902535,4.016721536363463,139,6,T
0,0,139,7,T
0,0,139,8,NT
0,0,139,9,NT
0,0,139,10,NT
228.29796639161947,3.331485707417277,139,11,T
0,0,139,12,NT
24.83466253761782,3.778240625253724,139,13,NT
0,0,139,14,NT
0,0,14,1,NT
27.4831412849046,3.8071580774908815,14,2,NT
0,0,14,3,NT
29.71738668264069,2.6172618353014836,14,4,T
2.098474221673355,2.001515193826684,14,5,NT
111.19125558943172,3.4913344189126563,14,6,T
0,0,14,7,T
2.997623159792182,2.399672763778266,14,8,NT
0,0,14,9,NT
0,0,14,10,NT
350.2178043362191,3.156626189902651,14,11,T
0,0,14,12,NT
45.897743091576025,2.970247187282422,14,13,NT
2.18398916415771,2.823279927857527,14,14,NT
0,0,140,1,NT
19.735620873878986,4.443134441063613,140,2,NT
0,0,140,3,NT
3.127137684569524,3.116602094796928,140,4,T
0,0,140,5,NT
73.30033798768011,3.9237510733920598,140,6,T
0,0,140,7,T
0,0,140,8,NT
0,0,140,9,NT
0,0,140,10,NT
0,0,140,11,T
0,0,140,12,NT
23.16551115619777,3.7402564544625596,140,13,NT
0,0,140,14,NT
0,0,141,1,NT
29.709197843871863,3.429781253829107,141,2,NT
0,0,141,3,NT
39.82084625468114,2.3993714317971935,141,4,T
2.098474221673355,1.501515193826684,141,5,NT
278.46628470554236,1.9955962665719542,141,6,T
0,0,141,7,T
5.737689426865861,1.988849042802535,141,8,NT
0,0,141,9,NT
2.697906848402395,1.9697929010242883,141,10,NT
282.4519947658181,2.035705766980529,141,11,T
0,0,141,12,NT
76.03561974430713,2.2454502043862394,141,13,NT
4.41078179551833,2.05018167786206,141,14,NT
0,0,142,1,NT
18.922538927406322,4.280475000000861,142,2,NT
0,0,142,3,NT
0,0,142,4,T
0,0,142,5,NT
73.30033798791753,3.9237510733919514,142,6,T
0,0,142,7,T
0,0,142,8,NT
0,0,142,9,NT
0,0,142,10,NT
0,0,142,11,T
0,0,142,12,NT
21.367581316574586,3.699871598121216,142,13,NT
0,0,142,14,NT
0,0,143,1,NT
18.922538927406322,4.280475000000861,143,2,NT
0,0,143,3,NT
0,0,143,4,T
0,0,143,5,NT
73.30033798757653,3.9237510733921064,143,6,T
0,0,143,7,T
0,0,143,8,NT
0,0,143,9,NT
0,0,143,10,NT
0,0,143,11,T
0,0,143,12,NT
21.367581316574586,3.699871598121216,143,13,NT
0,0,143,14,NT
0,0,144,1,NT
22.646348981127865,4.631576528941304,144,2,NT
0,0,144,3,NT
0,0,144,4,T
0,0,144,5,NT
74.62706161920347,4.016721536363384,144,6,T
0,0,144,7,T
0,0,144,8,NT
0,0,144,9,NT
0,0,144,10,NT
253.6413018263553,3.3861929779834306,144,11,T
0,0,144,12,NT
23.16551115619777,3.7402564544625596,144,13,NT
0,0,144,14,NT
3.68266273245853,1.094562467864147,145,1,NT
46.06325245078377,2.9598121534954944,145,2,NT
4.796013046557503,1.271462273244016,145,3,NT
44.23190409492081,1.9021001414145142,145,4,T
11.304625015712773,1.1442637898337862,145,5,NT
538.1216234214235,1.6057132065456345,145,6,T
2.226700621392459,1.085715825765245,145,7,T
36.73853618191644,1.3320000510045855,145,8,NT
9.5941423302816,1.205449865892867,145,9,NT
5.952166837766468,1.857457256089859,145,10,NT
1223.3190491359721,1.8471600182301449,145,11,T
19.480548195875986,1.1104863741245898,145,12,NT
140.4588935308742,1.7152489192039457,145,13,NT
15.886712693821494,1.325120035261518,145,14,NT
2.269872129441358,1.048484969359986,146,1,NT
32.91973428019048,3.250118431349858,146,2,NT
4.02555054883794,1.262962194268621,146,3,NT
61.18263101760958,2.0101554233050254,146,4,T
15.114870094526442,1.277450841014038,146,5,NT
492.83177794883613,1.540152154374057,146,6,T
6.594770966663445,1.015717213353636,146,7,T
29.07487450437062,1.3497480660183399,146,8,NT
3.040886681663435,1.249720357875823,146,9,NT
3.853784611109345,1.770818855489367,146,10,NT
337.7625456281106,1.9536496052618408,146,11,T
14.300408023570004,1.0505939038546606,146,12,NT
120.72520481088654,1.7740080077216827,146,13,NT
32.41400534793971,1.257468373265387,146,14,NT
0,0,147,1,NT
21.875978493683988,4.058971090464487,147,2,NT
0,0,147,3,NT
15.886988738692803,2.8056217637203265,147,4,T
0,0,147,5,NT
90.72530741036118,3.7705174715502205,147,6,T
0,0,147,7,T
0,0,147,8,NT
0,0,147,9,NT
0,0,147,10,NT
14.300039963479348,2.588178976467127,147,11,T
0,0,147,12,NT
30.828896789924745,3.3748536762806096,147,13,NT
0,0,147,14,NT
0,0,148,1,NT
21.875978493699847,4.058971090464487,148,2,NT
0,0,148,3,NT
15.886988739158465,2.8056217637238094,148,4,T
0,0,148,5,NT
90.72530740942986,3.770517471542309,148,6,T
0,0,148,7,T
0,0,148,8,NT
0,0,148,9,NT
0,0,148,10,NT
14.300039965341993,2.5881789764653176,148,11,T
0,0,148,12,NT
30.828896789924745,3.3748536762806096,148,13,NT
0,0,148,14,NT
0,0,149,1,NT
23.28821704457691,4.149161183621707,149,2,NT
0,0,149,3,NT
18.412853629183736,2.872360635777026,149,4,T
0,0,149,5,NT
90.72530740849854,3.770517471553282,149,6,T
0,0,149,7,T
0,0,149,8,NT
0,0,149,9,NT
0,0,149,10,NT
14.300039963479348,2.588178976467127,149,11,T
0,0,149,12,NT
33.52496345084097,3.3869617070789735,149,13,NT
0,0,149,14,NT
139.86939800486942,0.738590932299601,15,1,NT
54.58197145137866,2.12171853385617,15,2,NT
7.96439005718911,0.863540941261437,15,3,NT
85.4120643736296,1.5956335236941293,15,4,T
29.75761392487866,1.474247499503708,15,5,NT
710.8028822260518,1.2073726657505703,15,6,T
98.1265358762602,0.636633237671504,15,7,T
154.55144872916725,0.6512370366939939,15,8,NT
25.947828916884824,0.73430069637152,15,9,NT
13.572196946087937,0.806013245247726,15,10,NT
1912.3440972864503,1.76014768810354,15,11,T
46.15263180152189,0.6967831503612992,15,12,NT
1083.3211305502284,0.653832538662968,15,13,NT
465.5871470740861,0.6333476641373397,15,14,NT
0,0,150,1,NT
25.000999992108476,4.233134511241886,150,2,NT
0,0,150,3,NT
15.886988738692803,2.8056217637203265,150,4,T
5.52367205988428,2.5673049613258625,150,5,NT
94.57835597191493,3.844435781055243,150,6,T
0,0,150,7,T
0,0,150,8,NT
0,0,150,9,NT
0,0,150,10,NT
304.5423584705652,3.201711768520613,150,11,T
0,0,150,12,NT
35.10841587957251,3.4434180663633693,150,13,NT
0,0,150,14,NT
2.269872129441358,1.048484969359986,151,1,NT
37.157738052019226,3.409217101260642,151,2,NT
9.933717806474878,1.322301523772659,151,3,NT
61.18263101760958,2.0101554233050254,151,4,T
31.81227258173665,2.008215802055023,151,5,NT
538.1216234222001,1.605713206545569,151,6,T
6.594770966663445,1.015717213353636,151,7,T
44.70117806951413,1.3218045730032808,151,8,NT
6.93922294589945,1.255799218236568,151,9,NT
3.468645370458885,1.763561708667464,151,10,NT
7042.102874162071,1.3074859147500162,151,11,T
19.480548195875986,1.1104863741245898,151,12,NT
182.886151167318,1.4835356886989544,151,13,NT
10.834798902972086,1.3466347387143958,151,14,NT
2.269872129441358,1.048484969359986,152,1,NT
37.157738052019226,3.409217101260642,152,2,NT
9.933717806474878,1.322301523772659,152,3,NT
61.18263101760958,2.0101554233050254,152,4,T
31.81227258173665,2.008215802055023,152,5,NT
538.1216234222001,1.605713206545569,152,6,T
6.594770966663445,1.015717213353636,152,7,T
44.70117806951413,1.3218045730032808,152,8,NT
6.93922294589945,1.255799218236568,152,9,NT
3.468645370458885,1.763561708667464,152,10,NT
7042.102874162071,1.3074859147500162,152,11,T
19.480548195875986,1.1104863741245898,152,12,NT
182.886151167318,1.4835356886989544,152,13,NT
10.834798902972086,1.3466347387143958,152,14,NT
0,0,153,1,NT
25.000999992108476,4.233134511241886,153,2,NT
0,0,153,3,NT
15.886988738692803,2.8056217637203265,153,4,T
5.52367205988428,2.5673049613258625,153,5,NT
94.57835597191493,3.844435781055243,153,6,T
0,0,153,7,T
0,0,153,8,NT
0,0,153,9,NT
0,0,153,10,NT
304.5423584705652,3.201711768520613,153,11,T
0,0,153,12,NT
35.10841587957251,3.4434180663633693,153,13,NT
0,0,153,14,NT
0,0,154,1,NT
25.000999992108476,4.233134511241886,154,2,NT
0,0,154,3,NT
15.886988738692803,2.8056217637203265,154,4,T
5.52367205988428,2.5673049613258625,154,5,NT
94.57835597191493,3.844435781055243,154,6,T
0,0,154,7,T
0,0,154,8,NT
0,0,154,9,NT
0,0,154,10,NT
304.5423584705652,3.201711768520613,154,11,T
0,0,154,12,NT
35.10841587957251,3.4434180663633693,154,13,NT
0,0,154,14,NT
2.269872129441358,1.048484969359986,155,1,NT
37.157738052019226,3.409217101260642,155,2,NT
9.933717806474878,1.322301523772659,155,3,NT
61.18263101760958,2.0101554233050254,155,4,T
31.81227258173665,2.008215802055023,155,5,NT
538.1216234222001,1.605713206545569,155,6,T
6.594770966663445,1.015717213353636,155,7,T
44.70117806951413,1.3218045730032808,155,8,NT
6.93922294589945,1.255799218236568,155,9,NT
3.468645370458885,1.763561708667464,155,10,NT
7042.102874162071,1.3074859147500162,155,11,T
19.480548195875986,1.1104863741245898,155,12,NT
182.886151167318,1.4835356886989544,155,13,NT
10.834798902972086,1.3466347387143958,155,14,NT
2.269872129441358,1.048484969359986,156,1,NT
35.10289536537864,3.316110724578872,156,2,NT
2.612207899037047,1.746924748165977,156,3,NT
65.2930524163688,2.0409618103209817,156,4,T
25.646824407789566,1.883270859674923,156,5,NT
492.83177794888127,1.5401521543740788,156,6,T
6.59477096852609,1.015717213353636,156,7,T
44.70117806955652,1.3218045730033638,156,8,NT
6.939222945941824,1.255799218236568,156,9,NT
6.594310923140197,1.88336716388762,156,10,NT
340.28831852989924,1.9481437383628148,156,11,T
19.48054819773863,1.1104863741253324,156,12,NT
140.4588935308742,1.7152489192039457,156,13,NT
15.886712693355832,1.3251200352585961,156,14,NT
0,0,157,1,NT
30.822272139826563,3.570047031892825,157,2,NT
0,0,157,3,NT
39.82084625468114,2.3993714317971935,157,4,T
13.444706610244802,1.7081027185388407,157,5,NT
212.18792444143085,2.0690191914993403,157,6,T
0,0,157,7,T
5.737689426865861,1.988849042802535,157,8,NT
0,0,157,9,NT
2.997623160374983,2.0008672936218592,157,10,NT
884.0439176355362,2.367940460350496,157,11,T
0,0,157,12,NT
83.82640369583177,2.237180849466181,157,13,NT
4.41078179551833,2.05018167786206,157,14,NT
0,0,158,1,NT
30.822272139826563,3.570047031892825,158,2,NT
0,0,158,3,NT
39.82084625468114,2.3993714317971935,158,4,T
15.114870096389087,1.7774508410177254,158,5,NT
212.18792444138222,2.0690191914993523,158,6,T
0,0,158,7,T
5.737689426865861,1.988849042802535,158,8,NT
0,0,158,9,NT
2.997623160374983,2.0008672936218592,158,10,NT
884.0439176355362,2.367940460350496,158,11,T
0,0,158,12,NT
83.82640369583177,2.237180849466181,158,13,NT
4.41078179551833,2.05018167786206,158,14,NT
0,0,159,1,NT
19.735620873630296,4.443134441063613,159,2,NT
0,0,159,3,NT
0,0,159,4,T
0,0,159,5,NT
71.67399003513138,3.8334955355888694,159,6,T
0,0,159,7,T
0,0,159,8,NT
0,0,159,9,NT
0,0,159,10,NT
228.29796639164675,3.3314857074173037,159,11,T
0,0,159,12,NT
23.16551115247248,3.7402564545214463,159,13,NT
0,0,159,14,NT
139.86939800486942,0.738590932299601,16,1,NT
54.58197145137866,2.12171853385617,16,2,NT
7.96439005718911,0.863540941261437,16,3,NT
85.4120643736296,1.5956335236941293,16,4,T
29.757613924995077,1.474247499503708,16,5,NT
710.8028821938041,1.2073726657502597,16,6,T
98.12653587693191,0.6366332376715647,16,7,T
154.55144872916725,0.6512370366939939,16,8,NT
25.947828916884824,0.73430069637152,16,9,NT
13.572196946087937,0.806013245247726,16,10,NT
1912.3440973467573,1.7601476881046187,16,11,T
46.15263180897247,0.696783150362764,16,12,NT
1083.3211305499856,0.653832538662968,16,13,NT
465.58714707396445,0.6333476641373508,16,14,NT
0,0,160,1,NT
19.39300907833899,4.356322978093058,160,2,NT
0,0,160,3,NT
0,0,160,4,T
0,0,160,5,NT
73.30033798876033,3.9237510734003194,160,6,T
0,0,160,7,T
0,0,160,8,NT
0,0,160,9,NT
0,0,160,10,NT
0,0,160,11,T
0,0,160,12,NT
21.367581316574586,3.699871598121216,160,13,NT
0,0,160,14,NT
0,0,161,1,NT
19.735620873878986,4.443134441063613,161,2,NT
0,0,161,3,NT
3.127137684569524,3.116602094796928,161,4,T
0,0,161,5,NT
73.30033798850785,3.9237510734004344,161,6,T
0,0,161,7,T
0,0,161,8,NT
0,0,161,9,NT
0,0,161,10,NT
0,0,161,11,T
0,0,161,12,NT
23.16551115619777,3.7402564544625596,161,13,NT
0,0,161,14,NT
0,0,162,1,NT
21.105423990739553,4.50435680248567,162,2,NT
0,0,162,3,NT
0,0,162,4,T
0,0,162,5,NT
74.62706161902535,4.016721536363463,162,6,T
0,0,162,7,T
0,0,162,8,NT
0,0,162,9,NT
0,0,162,10,NT
228.29796639161947,3.331485707417277,162,11,T
0,0,162,12,NT
24.83466253761782,3.778240625253724,162,13,NT
0,0,162,14,NT
0,0,163,1,NT
21.105423990739553,4.50435680248567,163,2,NT
0,0,163,3,NT
0,0,163,4,T
0,0,163,5,NT
74.62706161902535,4.016721536363463,163,6,T
0,0,163,7,T
0,0,163,8,NT
0,0,163,9,NT
0,0,163,10,NT
228.29796639161947,3.331485707417277,163,11,T
0,0,163,12,NT
24.83466253761782,3.778240625253724,163,13,NT
0,0,163,14,NT
0,0,164,1,NT
32.32066968863414,3.666598278874678,164,2,NT
4.02555054883794,1.762962194268621,164,3,NT
39.8208462528185,2.3993714317940262,164,4,T
23.420767850245483,2.233578735080133,164,5,NT
335.2284732595506,1.969699935282018,164,6,T
0,0,164,7,T
11.904609676322107,1.9212841337524869,164,8,NT
0,0,164,9,NT
2.483613464208835,1.8948551634592261,164,10,NT
2195.52989319624,1.9854100508195063,164,11,T
0,0,164,12,NT
90.50337730717183,2.263932883624723,164,13,NT
2.526416940090884,2.27607817564423,164,14,NT
0,0,165,1,NT
33.861962712078984,3.804924730963652,165,2,NT
0,0,165,3,NT
31.557935970411446,2.1730856692654434,165,4,T
0,0,165,5,NT
335.22847325853905,1.969699935281446,165,6,T
0,0,165,7,T
8.435688282411249,1.970143785179647,165,8,NT
0,0,165,9,NT
2.997623160374983,2.0008672936218592,165,10,NT
920.1274284607903,2.448117111788983,165,11,T
0,0,165,12,NT
83.82640369583177,2.237180849466181,165,13,NT
3.426025928173202,1.990935186322051,165,14,NT
0,0,166,1,NT
29.709197843871863,3.429781253829107,166,2,NT
0,0,166,3,NT
39.82084625468114,2.3993714317971935,166,4,T
2.098474221673355,1.501515193826684,166,5,NT
278.46628470554236,1.9955962665719542,166,6,T
0,0,166,7,T
5.737689426865861,1.988849042802535,166,8,NT
0,0,166,9,NT
2.697906848402395,1.9697929010242883,166,10,NT
282.4519947658181,2.035705766980529,166,11,T
0,0,166,12,NT
76.03561974430713,2.2454502043862394,166,13,NT
4.41078179551833,2.05018167786206,166,14,NT
0,0,167,1,NT
18.922538927406322,4.280475000000861,167,2,NT
0,0,167,3,NT
0,0,167,4,T
0,0,167,5,NT
73.30033798757653,3.9237510733921064,167,6,T
0,0,167,7,T
0,0,167,8,NT
0,0,167,9,NT
0,0,167,10,NT
0,0,167,11,T
0,0,167,12,NT
21.367581316574586,3.699871598121216,167,13,NT
0,0,167,14,NT
0,0,168,1,NT
18.922538927406322,4.280475000000861,168,2,NT
0,0,168,3,NT
0,0,168,4,T
0,0,168,5,NT
73.30033798791753,3.9237510733919514,168,6,T
0,0,168,7,T
0,0,168,8,NT
0,0,168,9,NT
0,0,168,10,NT
0,0,168,11,T
0,0,168,12,NT
21.367581316574586,3.699871598121216,168,13,NT
0,0,168,14,NT
2.269872129441358,1.048484969359986,169,1,NT
37.157738052019226,3.409217101260642,169,2,NT
9.933717806474878,1.322301523772659,169,3,NT
61.18263101760958,2.0101554233050254,169,4,T
31.81227258173665,2.008215802055023,169,5,NT
538.1216234222001,1.605713206545569,169,6,T
6.594770966663445,1.015717213353636,169,7,T
44.70117806951413,1.3218045730032808,169,8,NT
6.93922294589945,1.255799218236568,169,9,NT
3.468645370458885,1.763561708667464,169,10,NT
7042.102874162071,1.3074859147500162,169,11,T
19.480548195875986,1.1104863741245898,169,12,NT
182.886151167318,1.4835356886989544,169,13,NT
10.834798902972086,1.3466347387143958,169,14,NT
0,0,17,1,NT
29.709197843871863,3.929781253829107,17,2,NT
0,0,17,3,NT
18.412853629183736,2.3723606357770266,17,4,T
0,0,17,5,NT
147.6282353023163,3.344304529007794,17,6,T
0,0,17,7,T
3.340050937292615,2.416036115652183,17,8,NT
0,0,17,9,NT
0,0,17,10,NT
363.1043175585522,3.235492503301795,17,11,T
0,0,17,12,NT
45.897743087850735,2.9702471872789475,17,13,NT
0,0,17,14,NT
2.269872129441358,1.048484969359986,170,1,NT
35.10289536537864,3.316110724578872,170,2,NT
2.612207899037047,1.746924748165977,170,3,NT
65.2930524163688,2.0409618103209817,170,4,T
25.646824407789566,1.883270859674923,170,5,NT
492.83177794888127,1.5401521543740788,170,6,T
6.59477096852609,1.015717213353636,170,7,T
44.70117806955652,1.3218045730033638,170,8,NT
6.939222945941824,1.255799218236568,170,9,NT
6.594310923140197,1.88336716388762,170,10,NT
340.28831852989924,1.9481437383628148,170,11,T
19.48054819773863,1.1104863741253324,170,12,NT
140.4588935308742,1.7152489192039457,170,13,NT
15.886712693355832,1.3251200352585961,170,14,NT
0,0,171,1,NT
23.28821704457691,4.149161183621707,171,2,NT
0,0,171,3,NT
18.412853629183736,2.872360635777026,171,4,T
0,0,171,5,NT
90.72530740849854,3.770517471553282,171,6,T
0,0,171,7,T
0,0,171,8,NT
0,0,171,9,NT
0,0,171,10,NT
14.300039963479348,2.588178976467127,171,11,T
0,0,171,12,NT
33.52496345084097,3.3869617070789735,171,13,NT
0,0,171,14,NT
0,0,172,1,NT
23.28821704457691,4.149161183621707,172,2,NT
0,0,172,3,NT
18.412853629183736,2.872360635777026,172,4,T
0,0,172,5,NT
90.72530740849854,3.770517471553282,172,6,T
0,0,172,7,T
0,0,172,8,NT
0,0,172,9,NT
0,0,172,10,NT
14.300039963945009,2.588178976468929,172,11,T
0,0,172,12,NT
33.52496345084097,3.3869617070789735,172,13,NT
0,0,172,14,NT
0,0,173,1,NT
32.91973428019048,3.750118431349858,173,2,NT
0,0,173,3,NT
31.557935970411446,2.1730856692654434,173,4,T
0,0,173,5,NT
335.22847325853905,1.969699935281446,173,6,T
0,0,173,7,T
8.435688282411249,1.970143785179647,173,8,NT
0,0,173,9,NT
2.997623160374983,2.0008672936218592,173,10,NT
920.1274284607903,2.448117111788983,173,11,T
0,0,173,12,NT
83.82640369583177,2.237180849466181,173,13,NT
3.426025928173202,1.990935186322051,173,14,NT
0,0,174,1,NT
33.861962712078984,3.804924730963652,174,2,NT
0,0,174,3,NT
31.557935970411446,2.1730856692654434,174,4,T
0,0,174,5,NT
335.22847325853905,1.969699935281446,174,6,T
0,0,174,7,T
8.435688282411249,1.970143785179647,174,8,NT
0,0,174,9,NT
2.997623160374983,2.0008672936218592,174,10,NT
920.1274284607903,2.448117111788983,174,11,T
0,0,174,12,NT
83.82640369583177,2.237180849466181,174,13,NT
3.426025928173202,1.990935186322051,174,14,NT
0,0,175,1,NT
29.709197843871863,3.429781253829107,175,2,NT
0,0,175,3,NT
39.82084625468114,2.3993714317971935,175,4,T
2.098474221673355,1.501515193826684,175,5,NT
278.46628470554236,1.9955962665719542,175,6,T
0,0,175,7,T
5.737689426865861,1.988849042802535,175,8,NT
0,0,175,9,NT
2.697906848402395,1.9697929010242883,175,10,NT
282.4519947658181,2.035705766980529,175,11,T
0,0,175,12,NT
76.03561974430713,2.2454502043862394,175,13,NT
4.41078179551833,2.05018167786206,175,14,NT
0,0,176,1,NT
18.922538927406322,4.280475000000861,176,2,NT
0,0,176,3,NT
0,0,176,4,T
0,0,176,5,NT
73.30033798757653,3.9237510733921064,176,6,T
0,0,176,7,T
0,0,176,8,NT
0,0,176,9,NT
0,0,176,10,NT
0,0,176,11,T
0,0,176,12,NT
21.367581316574586,3.699871598121216,176,13,NT
0,0,176,14,NT
2.269872129441358,1.048484969359986,177,1,NT
35.10289536537864,3.316110724578872,177,2,NT
2.612207899037047,1.746924748165977,177,3,NT
65.2930524163688,2.0409618103209817,177,4,T
25.646824407789566,1.883270859674923,177,5,NT
492.83177794888127,1.5401521543740788,177,6,T
6.59477096852609,1.015717213353636,177,7,T
44.70117806955652,1.3218045730033638,177,8,NT
6.939222945941824,1.255799218236568,177,9,NT
6.594310923140197,1.88336716388762,177,10,NT
340.28831852989924,1.9481437383628148,177,11,T
19.48054819773863,1.1104863741253324,177,12,NT
140.4588935308742,1.7152489192039457,177,13,NT
15.886712693355832,1.3251200352585961,177,14,NT
2.269872129441358,1.048484969359986,178,1,NT
35.10289536537864,3.316110724578872,178,2,NT
2.612207899037047,1.746924748165977,178,3,NT
65.29305241730012,2.0409618103102773,178,4,T
25.646824407789566,1.883270859674923,178,5,NT
492.83177794969777,1.5401521543739964,178,6,T
6.59477096852609,1.015717213353636,178,7,T
44.70117806955652,1.3218045730033638,178,8,NT
6.939222945894146,1.255799218236568,178,9,NT
6.594310923140197,1.88336716388762,178,10,NT
340.28831852989924,1.9481437383628148,178,11,T
19.480548195875986,1.1104863741245898,178,12,NT
140.4588935305736,1.7152489192043148,178,13,NT
15.886712693355832,1.3251200352585961,178,14,NT
0,0,179,1,NT
23.28821704457691,4.149161183621707,179,2,NT
0,0,179,3,NT
18.412853629183736,2.872360635777026,179,4,T
0,0,179,5,NT
90.72530740849854,3.770517471553282,179,6,T
0,0,179,7,T
0,0,179,8,NT
0,0,179,9,NT
0,0,179,10,NT
14.300039963945009,2.588178976468929,179,11,T
0,0,179,12,NT
33.52496345084097,3.3869617070789735,179,13,NT
0,0,179,14,NT
91.8385658505837,0.617107407159668,18,1,NT
121.62242152066867,0.7094994527605932,18,2,NT
0,0,18,3,NT
65.29305241727317,1.5409618103238578,18,4,T
19.78210469840568,1.0036796532623413,18,5,NT
837.6338020749589,1.2671478033996908,18,6,T
62.67817631763703,0.656599149502789,18,7,T
214.35636399841178,0.6783064441626919,18,8,NT
39.17769015630235,0.653886386893191,18,9,NT
13.572196946422688,0.806013245247726,18,10,NT
2303.9428283990546,1.7218346109119436,18,11,T
121.02427695173557,0.6238687759147575,18,12,NT
1083.321130550715,0.653832538662968,18,13,NT
72.18376731270783,0.7726048209594234,18,14,NT
0,0,180,1,NT
25.000999992108476,4.233134511241886,180,2,NT
0,0,180,3,NT
15.886988738692803,2.8056217637203265,180,4,T
5.52367205988428,2.5673049613258625,180,5,NT
94.57835597191493,3.844435781055243,180,6,T
0,0,180,7,T
0,0,180,8,NT
0,0,180,9,NT
0,0,180,10,NT
304.5423584705652,3.201711768520613,180,11,T
0,0,180,12,NT
35.10841587957251,3.4434180663633693,180,13,NT
0,0,180,14,NT
0,0,181,1,NT
30.222655486666397,4.008385397801559,181,2,NT
0,0,181,3,NT
18.412853629183736,2.3723606357770266,181,4,T
0,0,181,5,NT
147.6282353023163,3.344304529007794,181,6,T
0,0,181,7,T
3.340050937292615,2.416036115652183,181,8,NT
0,0,181,9,NT
0,0,181,10,NT
363.1043175585522,3.235492503301795,181,11,T
0,0,181,12,NT
45.897743087850735,2.9702471872789475,181,13,NT
0,0,181,14,NT
114.22671367604309,0.674986064542789,182,1,NT
168.07044529452492,0.6942226914810468,182,2,NT
