total_area,morris_row_index,identifier,Class
2245.963328228651,248,22,T
6500.0084846180525,248,23,T
19.899074405544173,249,18,NT
0,249,19,T
0,249,20,T
0,249,21,T
600.3008416316791,249,22,T
0,249,23,T
252.56551127088602,25,18,NT
70.39301430189278,25,19,T
1039.5332944763852,25,20,T
1039.5332944763852,25,21,T
658.2155355011722,25,22,T
810.7568498423061,25,23,T
3.954811680033849,250,18,NT
0,250,19,T
0,250,20,T
0,250,21,T
0,250,22,T
0,250,23,T
3.610906978108805,251,18,NT
0,251,19,T
0,251,20,T
0,251,21,T
3550.3264651075465,251,22,T
0,251,23,T
3.610906978108805,252,18,NT
0,252,19,T
0,252,20,T
0,252,21,T
3550.3264651075465,252,22,T
0,252,23,T
130.26163601478683,253,18,NT
113.32252848126554,253,19,T
715.017919847216,253,20,T
715.017919847216,253,21,T
5575.470648651888,253,22,T
0,253,23,T
130.26163601478683,254,18,NT
113.32252848126554,254,19,T
715.017919847216,254,20,T
715.017919847216,254,21,T
5575.470648651888,254,22,T
0,254,23,T
82.30540153123223,255,18,NT
88.22422753570066,255,19,T
0,255,20,T
0,255,21,T
684.6820667717211,255,22,T
810.7568498280364,255,23,T
5.114866631951536,256,18,NT
0,256,19,T
0,256,20,T
0,256,21,T
0,256,22,T
0,256,23,T
57.724342850844835,26,18,NT
88.22422753613704,26,19,T
3637.9984287115262,26,20,T
3637.9984287115262,26,21,T
5559.146718313266,26,22,T
0,26,23,T
57.72434284670595,27,18,NT
88.22422753613704,27,19,T
3179.74679783707,27,20,T
3179.74679783707,27,21,T
5559.146718344169,27,22,T
0,27,23,T
4.685216648872988,28,18,NT
0,28,19,T
0,28,20,T
0,28,21,T
5097.761673776443,28,22,T
0,28,23,T
6.361128651572955,29,18,NT
0,29,19,T
0,29,20,T
0,29,21,T
199.09692000142942,29,22,T
0,29,23,T
13.926016085661589,3,18,NT
0,3,19,T
0,3,20,T
0,3,21,T
3822.5416110154447,3,22,T
0,3,23,T
6.361128651572955,30,18,NT
0,30,19,T
0,30,20,T
0,30,21,T
199.09692000142942,30,22,T
0,30,23,T
2019.8901338037078,31,18,NT
187.61122736530768,31,19,T
5091.774863346475,31,20,T
5091.774863346475,31,21,T
736.4603389469441,31,22,T
5897.486278093166,31,23,T
910.504285613579,32,18,NT
186.32587900988327,32,19,T
2563.7674977013776,32,20,T
2675.317286300145,32,21,T
4227.680378139552,32,22,T
6572.680768700552,32,23,T
3.309690203056061,33,18,NT
0,33,19,T
0,33,20,T
0,33,21,T
4495.572108711453,33,22,T
0,33,23,T
3.309690203056061,34,18,NT
0,34,19,T
0,34,20,T
0,34,21,T
4495.572108710629,34,22,T
0,34,23,T
9.713599142544519,35,18,NT
0,35,19,T
1514.6379213702796,35,20,T
1514.6379213702796,35,21,T
5504.842100566944,35,22,T
0,35,23,T
30.944865578415406,36,18,NT
0,36,19,T
0,36,20,T
0,36,21,T
600.3008416317444,36,22,T
0,36,23,T
3.309690203056061,37,18,NT
0,37,19,T
0,37,20,T
0,37,21,T
4495.572108711453,37,22,T
0,37,23,T
9.713599142817822,38,18,NT
0,38,19,T
1906.9746100335585,38,20,T
1906.9746100335585,38,21,T
5504.842100566944,38,22,T
0,38,23,T
30.944865578415406,39,18,NT
0,39,19,T
0,39,20,T
0,39,21,T
578.0006223759494,39,22,T
0,39,23,T
3.610906978108805,4,18,NT
0,4,19,T
0,4,20,T
0,4,21,T
3550.3264651075465,4,22,T
0,4,23,T
30.944865578415406,40,18,NT
0,40,19,T
0,40,20,T
0,40,21,T
600.3008416317444,40,22,T
0,40,23,T
19.899074405544173,41,18,NT
0,41,19,T
0,41,20,T
0,41,21,T
600.3008416316791,41,22,T
0,41,23,T
3.954811680033849,42,18,NT
0,42,19,T
0,42,20,T
0,42,21,T
0,42,22,T
0,42,23,T
3.954811680033849,43,18,NT
0,43,19,T
0,43,20,T
0,43,21,T
0,43,22,T
0,43,23,T
3.610906978108805,44,18,NT
0,44,19,T
0,44,20,T
0,44,21,T
3550.3264651075465,44,22,T
0,44,23,T
57.72434284670595,45,18,NT
88.22422753613704,45,19,T
3179.74679783707,45,20,T
3179.74679783707,45,21,T
5559.146718344169,45,22,T
0,45,23,T
57.724342850844835,46,18,NT
88.22422753613704,46,19,T
3637.9984287115262,46,20,T
3637.9984287115262,46,21,T
5559.146718313266,46,22,T
0,46,23,T
4.685216648872988,47,18,NT
0,47,19,T
0,47,20,T
0,47,21,T
5097.761673776443,47,22,T
0,47,23,T
5.630538970704997,48,18,NT
0,48,19,T
0,48,20,T
0,48,21,T
0,48,22,T
0,48,23,T
2019.8901338037078,49,18,NT
187.61122736530768,49,19,T
5091.774863346475,49,20,T
5091.774863346475,49,21,T
736.4603389469441,49,22,T
5897.486278093166,49,23,T
6.361128651572955,5,18,NT
0,5,19,T
0,5,20,T
0,5,21,T
199.09692000142942,5,22,T
0,5,23,T
6.361128651572955,50,18,NT
0,50,19,T
0,50,20,T
0,50,21,T
199.09692000142942,50,22,T
0,50,23,T
6.361128651572955,51,18,NT
0,51,19,T
0,51,20,T
0,51,21,T
199.09692000142942,51,22,T
0,51,23,T
6.189268660092395,52,18,NT
0,52,19,T
0,52,20,T
0,52,21,T
3787.2720577153896,52,22,T
0,52,23,T
6.189268660092395,53,18,NT
0,53,19,T
0,53,20,T
0,53,21,T
3787.2720577153896,53,22,T
0,53,23,T
6.189268660092395,54,18,NT
0,54,19,T
0,54,20,T
0,54,21,T
3787.2720577153896,54,22,T
0,54,23,T
6.361128651572955,55,18,NT
0,55,19,T
0,55,20,T
0,55,21,T
199.09692000142942,55,22,T
0,55,23,T
2019.8901338037078,56,18,NT
187.61122736530768,56,19,T
5091.774863346475,56,20,T
5091.774863346475,56,21,T
736.4603389469441,56,22,T
5897.486278093166,56,23,T
6.361128651518328,57,18,NT
0,57,19,T
0,57,20,T
0,57,21,T
5437.734745614332,57,22,T
0,57,23,T
6.361128651518328,58,18,NT
0,58,19,T
0,58,20,T
0,58,21,T
5437.734745614332,58,22,T
0,58,23,T
6.060188955276971,59,18,NT
0,59,19,T
0,59,20,T
0,59,21,T
436.35980010170425,59,22,T
0,59,23,T
2019.8901338037078,6,18,NT
187.61122736530768,6,19,T
5091.774863346475,6,20,T
5091.774863346475,6,21,T
736.4603389469441,6,22,T
5897.486278093166,6,23,T
531.9426789879421,60,18,NT
187.61122736530768,60,19,T
2875.279218020993,60,20,T
2986.829006619761,60,21,T
2156.6185222563636,60,22,T
6303.759798473862,60,23,T
9.713599142544519,61,18,NT
0,61,19,T
1514.6379213702796,61,20,T
1514.6379213702796,61,21,T
5504.842100566944,61,22,T
0,61,23,T
30.944865578415406,62,18,NT
0,62,19,T
0,62,20,T
0,62,21,T
600.3008416317444,62,22,T
0,62,23,T
30.944865578415406,63,18,NT
0,63,19,T
0,63,20,T
0,63,21,T
600.3008416316209,63,22,T
0,63,23,T
4.21269402694201,64,18,NT
0,64,19,T
0,64,20,T
0,64,21,T
0,64,22,T
0,64,23,T
4.685216648872988,65,18,NT
0,65,19,T
0,65,20,T
0,65,21,T
5097.761673776443,65,22,T
0,65,23,T
5.630538970704997,66,18,NT
0,66,19,T
0,66,20,T
0,66,21,T
0,66,22,T
0,66,23,T
252.56551127072714,67,18,NT
70.39301430181982,67,19,T
1039.5332944763852,67,20,T
1039.5332944763852,67,21,T
658.2155355012912,67,22,T
810.7568498422613,67,23,T
252.56551126915326,68,18,NT
70.39301430261965,68,19,T
1039.5332944744405,68,20,T
1039.5332944744405,68,21,T
672.0937841103427,68,22,T
0,68,23,T
30.944865578415406,69,18,NT
0,69,19,T
0,69,20,T
0,69,21,T
578.0006223759494,69,22,T
0,69,23,T
2019.8901338037078,7,18,NT
187.61122736530768,7,19,T
5091.774863346475,7,20,T
5091.774863346475,7,21,T
736.4603389469441,7,22,T
5897.486278093166,7,23,T
30.944865578415406,70,18,NT
0,70,19,T
0,70,20,T
0,70,21,T
600.3008416317444,70,22,T
0,70,23,T
9.713599142817822,71,18,NT
0,71,19,T
1906.9746100335585,71,20,T
1906.9746100335585,71,21,T
5504.842100566944,71,22,T
0,71,23,T
3.309690203056061,72,18,NT
0,72,19,T
0,72,20,T
0,72,21,T
4495.572108711453,72,22,T
0,72,23,T
57.72434285043124,73,18,NT
88.22422753613704,73,19,T
3637.9984287073603,73,20,T
3637.9984287073603,73,21,T
5559.146718343069,73,22,T
0,73,23,T
57.724342850844835,74,18,NT
88.22422753613704,74,19,T
3637.9984287115262,74,20,T
3637.9984287115262,74,21,T
5559.146718313266,74,22,T
0,74,23,T
252.56551127072714,75,18,NT
70.39301430181982,75,19,T
1039.5332944763852,75,20,T
1039.5332944763852,75,21,T
658.2155355012912,75,22,T
810.7568498422613,75,23,T
5.630538970704997,76,18,NT
0,76,19,T
0,76,20,T
0,76,21,T
0,76,22,T
0,76,23,T
252.56551127088602,77,18,NT
70.39301430189278,77,19,T
1039.5332944763852,77,20,T
1039.5332944763852,77,21,T
658.2155355011722,77,22,T
810.7568498423061,77,23,T
252.56551126915326,78,18,NT
70.39301430261965,78,19,T
1039.5332944744405,78,20,T
1039.5332944744405,78,21,T
672.0937841103427,78,22,T
0,78,23,T
57.72434284670595,79,18,NT
88.22422753613704,79,19,T
3179.74679783707,79,20,T
3179.74679783707,79,21,T
5559.146718344169,79,22,T
0,79,23,T
910.5042856166812,8,18,NT
186.32587901156728,8,19,T
2563.7674976974477,8,20,T
2675.317286296215,8,21,T
4227.680378141842,8,22,T
6572.680768700276,8,23,T
4.685216648872988,80,18,NT
0,80,19,T
0,80,20,T
0,80,21,T
5097.761673776443,80,22,T
0,80,23,T
6.189268660092395,81,18,NT
0,81,19,T
0,81,20,T
0,81,21,T
3787.2720577153896,81,22,T
0,81,23,T
6.189268660092395,82,18,NT
0,82,19,T
0,82,20,T
0,82,21,T
3787.2720577153896,82,22,T
0,82,23,T
6.361128651572955,83,18,NT
0,83,19,T
0,83,20,T
0,83,21,T
199.09692000142942,83,22,T
0,83,23,T
2019.8901338037078,84,18,NT
187.61122736530768,84,19,T
5091.774863346475,84,20,T
5091.774863346475,84,21,T
736.4603389469441,84,22,T
5897.486278093166,84,23,T
82.30540153504151,85,18,NT
81.78003194711394,85,19,T
0,85,20,T
0,85,21,T
3850.641275178133,85,22,T
3595.7997818353815,85,23,T
130.26163601423968,86,18,NT
88.22422753613704,86,19,T
2863.4492847547226,86,20,T
2863.4492847547226,86,21,T
672.0937841096811,86,22,T
0,86,23,T
130.26163601423968,87,18,NT
88.22422753613704,87,19,T
2863.4492847547226,87,20,T
2863.4492847547226,87,21,T
672.0937841096811,87,22,T
0,87,23,T
5.286541913526939,88,18,NT
0,88,19,T
0,88,20,T
0,88,21,T
0,88,22,T
0,88,23,T
57.72434284670595,89,18,NT
88.22422753613704,89,19,T
3179.74679783707,89,20,T
3179.74679783707,89,21,T
5559.146718344169,89,22,T
0,89,23,T
130.26163601478683,9,18,NT
113.32252848126554,9,19,T
715.017919847216,9,20,T
715.017919847216,9,21,T
5575.470648651888,9,22,T
0,9,23,T
4.685216648872988,90,18,NT
0,90,19,T
0,90,20,T
0,90,21,T
5097.761673776443,90,22,T
0,90,23,T
4.685216648872988,91,18,NT
0,91,19,T
0,91,20,T
0,91,21,T
5097.761673776443,91,22,T
0,91,23,T
5.630538970704997,92,18,NT
0,92,19,T
0,92,20,T
0,92,21,T
0,92,22,T
0,92,23,T
6.060188956385147,93,18,NT
0,93,19,T
0,93,20,T
0,93,21,T
436.3598001025456,93,22,T
0,93,23,T
531.9426789882344,94,18,NT
187.61122736467058,94,19,T
2875.279218020661,94,20,T
2986.829006619429,94,21,T
2156.618522257089,94,22,T
6303.759798473862,94,23,T
531.9426789879421,95,18,NT
187.61122736530768,95,19,T
2875.279218020993,95,20,T
2986.829006619761,95,21,T
2156.6185222563636,95,22,T
6303.759798473862,95,23,T
2019.8901338399417,96,18,NT
197.7957788118559,96,19,T
4543.888771268399,96,20,T
4543.888771268399,96,21,T
5608.810379027544,96,22,T
6126.316389634902,96,23,T
9.713599142817822,97,18,NT
0,97,19,T
1906.9746100335585,97,20,T
1906.9746100335585,97,21,T
5504.842100566944,97,22,T
0,97,23,T
9.713599142544519,98,18,NT
0,98,19,T
1514.6379213702796,98,20,T
1514.6379213702796,98,21,T
5504.842100566944,98,22,T
0,98,23,T
3.309690203056061,99,18,NT
0,99,19,T
0,99,20,T
0,99,21,T
4495.572108710629,99,22,T
0,99,23,T
