"x","y","flag"
2608078.40065854,1220220.5644508,1
2608078.60793854,1220220.5644508,1
2608078.81521854,1220220.5644508,1
2608079.02249854,1220220.5644508,1
2608079.22977854,1220220.5644508,1
2608079.43705854,1220220.5644508,1
2608079.64433854,1220220.5644508,1
2608079.85161854,1220220.5644508,1
2608080.05889854,1220220.5644508,1
2608080.26617854,1220220.5644508,1
2608080.47345854,1220220.5644508,1
2608080.68073854,1220220.5644508,1
2608080.88801854,1220220.5644508,1
2608081.09529854,1220220.5644508,1
2608081.30257854,1220220.5644508,1
2608081.50985854,1220220.5644508,1
2608081.71713853,1220220.5644508,1
2608081.92441853,1220220.5644508,1
2608082.13169853,1220220.5644508,1
2608082.33897853,1220220.5644508,1
2608082.54625853,1220220.5644508,1
2608082.75353853,1220220.5644508,1
2608082.96081853,1220220.5644508,1
2608083.16809853,1220220.5644508,1
2608083.37537853,1220220.5644508,1
2608075.70601854,1220220.3571708,1
2608075.91329854,1220220.3571708,1
2608076.12057854,1220220.3571708,1
2608076.32785854,1220220.3571708,1
2608076.53513854,1220220.3571708,1
2608076.74241854,1220220.3571708,1
2608076.94969854,1220220.3571708,1
2608077.15697854,1220220.3571708,1
2608077.36425854,1220220.3571708,1
2608077.57153854,1220220.3571708,1
2608077.77881854,1220220.3571708,1
2608077.98609854,1220220.3571708,1
2608078.19337854,1220220.3571708,1
2608078.40065854,1220220.3571708,1
2608078.60793854,1220220.3571708,1
2608078.81521854,1220220.3571708,1
2608079.02249854,1220220.3571708,1
2608079.22977854,1220220.3571708,1
2608079.43705854,1220220.3571708,1
2608079.64433854,1220220.3571708,1
2608079.85161854,1220220.3571708,1
2608080.05889854,1220220.3571708,1
2608080.26617854,1220220.3571708,1
2608080.47345854,1220220.3571708,1
2608080.68073854,1220220.3571708,1
2608080.88801854,1220220.3571708,1
2608081.09529854,1220220.3571708,1
2608081.30257854,1220220.3571708,1
2608081.50985854,1220220.3571708,1
2608081.71713853,1220220.3571708,1
2608081.92441853,1220220.3571708,1
2608082.13169853,1220220.3571708,1
2608082.33897853,1220220.3571708,1
2608082.54625853,1220220.3571708,1
2608082.75353853,1220220.3571708,1
2608082.96081853,1220220.3571708,1
2608083.16809853,1220220.3571708,1
2608083.37537853,1220220.3571708,1
2608075.70601854,1220220.1498908,1
2608075.91329854,1220220.1498908,1
2608076.12057854,1220220.1498908,1
2608076.32785854,1220220.1498908,1
2608076.53513854,1220220.1498908,1
2608076.74241854,1220220.1498908,1
2608076.94969854,1220220.1498908,1
2608077.15697854,1220220.1498908,1
2608077.36425854,1220220.1498908,1
2608077.57153854,1220220.1498908,1
2608077.77881854,1220220.1498908,1
2608077.98609854,1220220.1498908,1
2608078.19337854,1220220.1498908,1
2608078.40065854,1220220.1498908,1
2608078.60793854,1220220.1498908,1
2608078.81521854,1220220.1498908,1
2608079.02249854,1220220.1498908,1
2608079.22977854,1220220.1498908,1
2608079.43705854,1220220.1498908,1
2608079.64433854,1220220.1498908,1
2608079.85161854,1220220.1498908,1
2608080.05889854,1220220.1498908,1
2608080.26617854,1220220.1498908,1
2608080.47345854,1220220.1498908,1
2608080.68073854,1220220.1498908,1
2608080.88801854,1220220.1498908,1
2608081.09529854,1220220.1498908,1
2608081.30257854,1220220.1498908,1
2608081.50985854,1220220.1498908,1
2608081.71713853,1220220.1498908,1
2608081.92441853,1220220.1498908,1
2608082.13169853,1220220.1498908,1
2608082.33897853,1220220.1498908,1
2608082.54625853,1220220.1498908,1
2608082.75353853,1220220.1498908,1
2608082.96081853,1220220.1498908,1
2608083.16809853,1220220.1498908,1
2608083.37537853,1220220.1498908,1
2608075.70601854,1220219.9426108,1
2608075.91329854,1220219.9426108,1
2608076.12057854,1220219.9426108,1
2608076.32785854,1220219.9426108,1
2608076.53513854,1220219.9426108,1
2608076.74241854,1220219.9426108,1
2608076.94969854,1220219.9426108,1
2608077.15697854,1220219.9426108,1
2608077.36425854,1220219.9426108,1
2608077.57153854,1220219.9426108,1
2608077.77881854,1220219.9426108,1
2608077.98609854,1220219.9426108,1
2608078.19337854,1220219.9426108,1
2608078.40065854,1220219.9426108,1
2608078.60793854,1220219.9426108,1
2608078.81521854,1220219.9426108,1
2608079.02249854,1220219.9426108,1
2608079.22977854,1220219.9426108,1
2608079.43705854,1220219.9426108,1
2608079.64433854,1220219.9426108,1
2608079.85161854,1220219.9426108,1
2608080.05889854,1220219.9426108,1
2608080.26617854,1220219.9426108,1
2608080.47345854,1220219.9426108,1
2608080.68073854,1220219.9426108,1
2608080.88801854,1220219.9426108,1
2608081.09529854,1220219.9426108,1
2608081.30257854,1220219.9426108,1
2608081.50985854,1220219.9426108,1
2608081.71713853,1220219.9426108,1
2608081.92441853,1220219.9426108,1
2608082.13169853,1220219.9426108,1
2608082.33897853,1220219.9426108,1
2608082.54625853,1220219.9426108,1
2608082.75353853,1220219.9426108,1
2608082.96081853,1220219.9426108,1
2608083.16809853,1220219.9426108,1
2608083.37537853,1220219.9426108,1
2608075.70601854,1220219.7353308,1
2608075.91329854,1220219.7353308,1
2608076.12057854,1220219.7353308,1
2608076.32785854,1220219.7353308,1
2608076.53513854,1220219.7353308,1
2608076.74241854,1220219.7353308,1
2608076.94969854,1220219.7353308,1
2608077.15697854,1220219.7353308,1
2608077.36425854,1220219.7353308,1
2608077.57153854,1220219.7353308,1
2608077.77881854,1220219.7353308,1
2608077.98609854,1220219.7353308,1
2608078.19337854,1220219.7353308,1
2608078.40065854,1220219.7353308,1
2608078.60793854,1220219.7353308,1
2608078.81521854,1220219.7353308,1
2608079.02249854,1220219.7353308,1
2608079.22977854,1220219.7353308,1
2608079.43705854,1220219.7353308,1
2608079.64433854,1220219.7353308,1
2608079.85161854,1220219.7353308,1
2608080.05889854,1220219.7353308,1
2608080.26617854,1220219.7353308,1
2608080.47345854,1220219.7353308,1
2608080.68073854,1220219.7353308,1
2608080.88801854,1220219.7353308,1
2608081.09529854,1220219.7353308,1
2608081.30257854,1220219.7353308,1
2608081.50985854,1220219.7353308,1
2608081.71713853,1220219.7353308,1
2608081.92441853,1220219.7353308,1
2608082.13169853,1220219.7353308,1
2608082.33897853,1220219.7353308,1
2608082.54625853,1220219.7353308,1
2608082.75353853,1220219.7353308,1
2608082.96081853,1220219.7353308,1
2608083.16809853,1220219.7353308,1
2608083.37537853,1220219.7353308,1
2608075.70601854,1220219.5280508,1
2608075.91329854,1220219.5280508,1
2608076.12057854,1220219.5280508,1
2608076.32785854,1220219.5280508,1
2608076.53513854,1220219.5280508,1
2608076.74241854,1220219.5280508,1
2608076.94969854,1220219.5280508,1
2608077.15697854,1220219.5280508,1
2608077.36425854,1220219.5280508,1
2608077.57153854,1220219.5280508,1
2608077.77881854,1220219.5280508,1
2608077.98609854,1220219.5280508,1
2608078.19337854,1220219.5280508,1
2608078.40065854,1220219.5280508,1
2608078.60793854,1220219.5280508,1
2608078.81521854,1220219.5280508,1
2608079.02249854,1220219.5280508,1
2608079.22977854,1220219.5280508,1
2608079.43705854,1220219.5280508,1
2608079.64433854,1220219.5280508,1
2608079.85161854,1220219.5280508,1
2608080.05889854,1220219.5280508,1
2608080.26617854,1220219.5280508,1
2608080.47345854,1220219.5280508,1
2608080.68073854,1220219.5280508,1
2608080.88801854,1220219.5280508,1
2608081.09529854,1220219.5280508,1
2608081.30257854,1220219.5280508,1
2608081.50985854,1220219.5280508,1
2608081.71713853,1220219.5280508,1
2608081.92441853,1220219.5280508,1
2608082.13169853,1220219.5280508,1
2608082.33897853,1220219.5280508,1
2608082.54625853,1220219.5280508,1
2608082.75353853,1220219.5280508,1
2608082.96081853,1220219.5280508,1
2608083.16809853,1220219.5280508,1
2608083.37537853,1220219.5280508,1
2608075.70601854,1220219.3207708,1
2608075.91329854,1220219.3207708,1
2608076.12057854,1220219.3207708,1
2608076.32785854,1220219.3207708,1
2608076.53513854,1220219.3207708,1
2608076.74241854,1220219.3207708,1
2608076.94969854,1220219.3207708,1
2608077.15697854,1220219.3207708,1
2608077.36425854,1220219.3207708,1
2608077.57153854,1220219.3207708,1
2608077.77881854,1220219.3207708,1
2608077.98609854,1220219.3207708,1
2608078.19337854,1220219.3207708,1
2608078.40065854,1220219.3207708,1
2608078.60793854,1220219.3207708,1
2608078.81521854,1220219.3207708,1
2608079.02249854,1220219.3207708,1
2608079.22977854,1220219.3207708,1
2608079.43705854,1220219.3207708,1
2608079.64433854,1220219.3207708,1
2608079.85161854,1220219.3207708,1
2608080.05889854,1220219.3207708,1
2608080.26617854,1220219.3207708,1
2608080.47345854,1220219.3207708,1
2608080.68073854,1220219.3207708,1
2608080.88801854,1220219.3207708,1
2608081.09529854,1220219.3207708,1
2608081.30257854,1220219.3207708,1
2608081.50985854,1220219.3207708,1
2608081.71713853,1220219.3207708,1
2608081.92441853,1220219.3207708,1
2608082.13169853,1220219.3207708,1
2608082.33897853,1220219.3207708,1
2608082.54625853,1220219.3207708,1
2608082.75353853,1220219.3207708,1
2608082.96081853,1220219.3207708,1
2608083.16809853,1220219.3207708,1
2608083.37537853,1220219.3207708,1
2608075.70601854,1220219.1134908,1
2608075.91329854,1220219.1134908,1
2608076.12057854,1220219.1134908,1
2608076.32785854,1220219.1134908,1
2608076.53513854,1220219.1134908,1
2608076.74241854,1220219.1134908,1
2608076.94969854,1220219.1134908,1
2608077.15697854,1220219.1134908,1
2608077.36425854,1220219.1134908,1
2608077.57153854,1220219.1134908,1
2608077.77881854,1220219.1134908,1
2608077.98609854,1220219.1134908,1
2608078.19337854,1220219.1134908,1
2608078.40065854,1220219.1134908,1
2608078.60793854,1220219.1134908,1
2608078.81521854,1220219.1134908,1
2608079.02249854,1220219.1134908,1
2608079.22977854,1220219.1134908,1
2608079.43705854,1220219.1134908,1
2608079.64433854,1220219.1134908,1
2608079.85161854,1220219.1134908,1
2608080.05889854,1220219.1134908,1
2608080.26617854,1220219.1134908,1
2608080.47345854,1220219.1134908,1
2608080.68073854,1220219.1134908,1
2608080.88801854,1220219.1134908,1
2608081.09529854,1220219.1134908,1
2608081.30257854,1220219.1134908,1
2608081.50985854,1220219.1134908,1
2608081.71713853,1220219.1134908,1
2608081.92441853,1220219.1134908,1
2608082.13169853,1220219.1134908,1
2608082.33897853,1220219.1134908,1
2608082.54625853,1220219.1134908,1
2608082.75353853,1220219.1134908,1
2608082.96081853,1220219.1134908,1
2608083.16809853,1220219.1134908,1
2608083.37537853,1220219.1134908,1
2608083.58265853,1220219.1134908,1
2608075.70601854,1220218.9062108,1
2608075.91329854,1220218.9062108,1
2608076.12057854,1220218.9062108,1
2608076.32785854,1220218.9062108,1
2608076.53513854,1220218.9062108,1
2608076.74241854,1220218.9062108,1
2608076.94969854,1220218.9062108,1
2608077.15697854,1220218.9062108,1
2608077.36425854,1220218.9062108,1
2608077.57153854,1220218.9062108,1
2608077.77881854,1220218.9062108,1
2608077.98609854,1220218.9062108,1
2608078.19337854,1220218.9062108,1
2608078.40065854,1220218.9062108,1
2608078.60793854,1220218.9062108,1
2608078.81521854,1220218.9062108,1
2608079.02249854,1220218.9062108,1
2608079.22977854,1220218.9062108,1
2608079.43705854,1220218.9062108,1
2608079.64433854,1220218.9062108,1
2608079.85161854,1220218.9062108,1
2608080.05889854,1220218.9062108,1
2608080.26617854,1220218.9062108,1
2608080.47345854,1220218.9062108,1
2608080.68073854,1220218.9062108,1
2608080.88801854,1220218.9062108,1
2608081.09529854,1220218.9062108,1
2608081.30257854,1220218.9062108,1
2608081.50985854,1220218.9062108,1
2608081.71713853,1220218.9062108,1
2608081.92441853,1220218.9062108,1
2608082.13169853,1220218.9062108,1
2608082.33897853,1220218.9062108,1
2608082.54625853,1220218.9062108,1
2608082.75353853,1220218.9062108,1
2608082.96081853,1220218.9062108,1
2608083.16809853,1220218.9062108,1
2608083.37537853,1220218.9062108,1
2608083.58265853,1220218.9062108,1
2608075.70601854,1220218.6989308,1
2608075.91329854,1220218.6989308,1
2608076.12057854,1220218.6989308,1
2608076.32785854,1220218.6989308,1
2608076.53513854,1220218.6989308,1
2608076.74241854,1220218.6989308,1
2608076.94969854,1220218.6989308,1
2608077.15697854,1220218.6989308,1
2608077.36425854,1220218.6989308,1
2608077.57153854,1220218.6989308,1
2608077.77881854,1220218.6989308,1
2608077.98609854,1220218.6989308,1
2608078.19337854,1220218.6989308,1
2608078.40065854,1220218.6989308,1
2608078.60793854,1220218.6989308,1
2608078.81521854,1220218.6989308,1
2608079.02249854,1220218.6989308,1
2608079.22977854,1220218.6989308,1
2608079.43705854,1220218.6989308,1
2608079.64433854,1220218.6989308,1
2608079.85161854,1220218.6989308,1
2608080.05889854,1220218.6989308,1
2608080.26617854,1220218.6989308,1
2608080.47345854,1220218.6989308,1
2608080.68073854,1220218.6989308,1
2608080.88801854,1220218.6989308,1
2608081.09529854,1220218.6989308,1
2608081.30257854,1220218.6989308,1
2608081.50985854,1220218.6989308,1
2608081.71713853,1220218.6989308,1
2608081.92441853,1220218.6989308,1
2608082.13169853,1220218.6989308,1
2608082.33897853,1220218.6989308,1
2608082.54625853,1220218.6989308,1
2608082.75353853,1220218.6989308,1
2608082.96081853,1220218.6989308,1
2608083.16809853,1220218.6989308,1
2608083.37537853,1220218.6989308,1
2608083.58265853,1220218.6989308,1
2608075.70601854,1220218.4916508,1
2608075.91329854,1220218.4916508,1
2608076.12057854,1220218.4916508,1
2608076.32785854,1220218.4916508,1
2608076.53513854,1220218.4916508,1
2608076.74241854,1220218.4916508,1
2608076.94969854,1220218.4916508,1
2608077.15697854,1220218.4916508,1
2608077.36425854,1220218.4916508,1
2608077.57153854,1220218.4916508,1
2608077.77881854,1220218.4916508,1
2608077.98609854,1220218.4916508,1
2608078.19337854,1220218.4916508,1
2608078.40065854,1220218.4916508,1
2608078.60793854,1220218.4916508,1
2608078.81521854,1220218.4916508,1
2608079.02249854,1220218.4916508,1
2608079.22977854,1220218.4916508,1
2608079.43705854,1220218.4916508,1
2608079.64433854,1220218.4916508,1
2608079.85161854,1220218.4916508,1
2608080.05889854,1220218.4916508,1
2608080.26617854,1220218.4916508,1
2608080.47345854,1220218.4916508,1
2608080.68073854,1220218.4916508,1
2608080.88801854,1220218.4916508,1
2608081.09529854,1220218.4916508,1
2608081.30257854,1220218.4916508,1
2608081.50985854,1220218.4916508,1
2608081.71713853,1220218.4916508,1
2608081.92441853,1220218.4916508,1
2608082.13169853,1220218.4916508,1
2608082.33897853,1220218.4916508,1
2608082.54625853,1220218.4916508,1
2608082.75353853,1220218.4916508,1
2608082.96081853,1220218.4916508,1
2608083.16809853,1220218.4916508,1
2608083.37537853,1220218.4916508,1
2608083.58265853,1220218.4916508,1
2608083.78993853,1220218.4916508,1
2608075.70601854,1220218.2843708,1
2608075.91329854,1220218.2843708,1
2608076.12057854,1220218.2843708,1
2608076.32785854,1220218.2843708,1
2608076.53513854,1220218.2843708,1
2608076.74241854,1220218.2843708,1
2608076.94969854,1220218.2843708,1
2608077.15697854,1220218.2843708,1
2608077.36425854,1220218.2843708,1
2608077.57153854,1220218.2843708,1
2608077.77881854,1220218.2843708,1
2608077.98609854,1220218.2843708,1
2608078.19337854,1220218.2843708,1
2608078.40065854,1220218.2843708,1
2608078.60793854,1220218.2843708,1
2608078.81521854,1220218.2843708,1
2608079.02249854,1220218.2843708,1
2608079.22977854,1220218.2843708,1
2608079.43705854,1220218.2843708,1
2608079.64433854,1220218.2843708,1
2608079.85161854,1220218.2843708,1
2608080.05889854,1220218.2843708,1
2608080.26617854,1220218.2843708,1
2608080.47345854,1220218.2843708,1
2608080.68073854,1220218.2843708,1
2608080.88801854,1220218.2843708,1
2608081.09529854,1220218.2843708,1
2608081.30257854,1220218.2843708,1
2608081.50985854,1220218.2843708,1
2608081.71713853,1220218.2843708,1
2608081.92441853,1220218.2843708,1
2608082.13169853,1220218.2843708,1
2608082.33897853,1220218.2843708,1
2608082.54625853,1220218.2843708,1
2608082.75353853,1220218.2843708,1
2608082.96081853,1220218.2843708,1
2608083.16809853,1220218.2843708,1
2608083.37537853,1220218.2843708,1
2608083.58265853,1220218.2843708,1
2608083.78993853,1220218.2843708,1
2608075.70601854,1220218.0770908,1
2608075.91329854,1220218.0770908,1
2608076.12057854,1220218.0770908,1
2608076.32785854,1220218.0770908,1
2608076.53513854,1220218.0770908,1
2608076.74241854,1220218.0770908,1
2608076.94969854,1220218.0770908,1
2608077.15697854,1220218.0770908,1
2608077.36425854,1220218.0770908,1
2608077.57153854,1220218.0770908,1
2608077.77881854,1220218.0770908,1
2608077.98609854,1220218.0770908,1
2608078.19337854,1220218.0770908,1
2608078.40065854,1220218.0770908,1
2608078.60793854,1220218.0770908,1
2608078.81521854,1220218.0770908,1
2608079.02249854,1220218.0770908,1
2608079.22977854,1220218.0770908,1
2608079.43705854,1220218.0770908,1
2608079.64433854,1220218.0770908,1
2608079.85161854,1220218.0770908,1
2608080.05889854,1220218.0770908,1
2608080.26617854,1220218.0770908,1
2608080.47345854,1220218.0770908,1
2608080.68073854,1220218.0770908,1
2608080.88801854,1220218.0770908,1
2608081.09529854,1220218.0770908,1
2608081.30257854,1220218.0770908,1
2608081.50985854,1220218.0770908,1
2608081.71713853,1220218.0770908,1
2608081.92441853,1220218.0770908,1
2608082.13169853,1220218.0770908,1
2608082.33897853,1220218.0770908,1
2608082.54625853,1220218.0770908,1
2608082.75353853,1220218.0770908,1
2608082.96081853,1220218.0770908,1
2608083.16809853,1220218.0770908,1
2608083.37537853,1220218.0770908,1
2608083.58265853,1220218.0770908,1
2608083.78993853,1220218.0770908,1
2608075.70601854,1220217.8698108,1
2608075.91329854,1220217.8698108,1
2608076.12057854,1220217.8698108,1
2608076.32785854,1220217.8698108,1
2608076.53513854,1220217.8698108,1
2608076.74241854,1220217.8698108,1
2608076.94969854,1220217.8698108,1
2608077.15697854,1220217.8698108,1
2608077.36425854,1220217.8698108,1
2608077.57153854,1220217.8698108,1
2608077.77881854,1220217.8698108,1
2608077.98609854,1220217.8698108,1
2608078.19337854,1220217.8698108,1
2608078.40065854,1220217.8698108,1
2608078.60793854,1220217.8698108,1
2608078.81521854,1220217.8698108,1
2608079.02249854,1220217.8698108,1
2608079.22977854,1220217.8698108,1
2608079.43705854,1220217.8698108,1
2608079.64433854,1220217.8698108,1
2608079.85161854,1220217.8698108,1
2608080.05889854,1220217.8698108,1
2608080.26617854,1220217.8698108,1
2608080.47345854,1220217.8698108,1
2608080.68073854,1220217.8698108,1
2608080.88801854,1220217.8698108,1
2608081.09529854,1220217.8698108,1
2608081.30257854,1220217.8698108,1
2608081.50985854,1220217.8698108,1
2608081.71713853,1220217.8698108,1
2608081.92441853,1220217.8698108,1
2608082.13169853,1220217.8698108,1
2608082.33897853,1220217.8698108,1
2608082.54625853,1220217.8698108,1
2608082.75353853,1220217.8698108,1
2608082.96081853,1220217.8698108,1
2608083.16809853,1220217.8698108,1
2608083.37537853,1220217.8698108,1
2608083.58265853,1220217.8698108,1
2608083.78993853,1220217.8698108,1
2608075.70601854,1220217.6625308,1
2608075.91329854,1220217.6625308,1
2608076.12057854,1220217.6625308,1
2608076.32785854,1220217.6625308,1
2608076.53513854,1220217.6625308,1
2608076.74241854,1220217.6625308,1
2608076.94969854,1220217.6625308,1
2608077.15697854,1220217.6625308,1
2608077.36425854,1220217.6625308,1
2608077.57153854,1220217.6625308,1
2608077.77881854,1220217.6625308,1
2608077.98609854,1220217.6625308,1
2608078.19337854,1220217.6625308,1
2608078.40065854,1220217.6625308,1
2608078.60793854,1220217.6625308,1
2608078.81521854,1220217.6625308,1
2608079.02249854,1220217.6625308,1
2608079.22977854,1220217.6625308,1
2608079.43705854,1220217.6625308,1
2608079.64433854,1220217.6625308,1
2608079.85161854,1220217.6625308,1
2608080.05889854,1220217.6625308,1
2608080.26617854,1220217.6625308,1
2608080.47345854,1220217.6625308,1
2608080.68073854,1220217.6625308,1
2608080.88801854,1220217.6625308,1
2608081.09529854,1220217.6625308,1
2608081.30257854,1220217.6625308,1
2608081.50985854,1220217.6625308,1
2608081.71713853,1220217.6625308,1
2608081.92441853,1220217.6625308,1
2608082.13169853,1220217.6625308,1
2608082.33897853,1220217.6625308,1
2608082.54625853,1220217.6625308,1
2608082.75353853,1220217.6625308,1
2608082.96081853,1220217.6625308,1
2608083.16809853,1220217.6625308,1
2608083.37537853,1220217.6625308,1
2608083.58265853,1220217.6625308,1
2608083.78993853,1220217.6625308,1
2608075.70601854,1220217.4552508,1
2608075.91329854,1220217.4552508,1
2608076.12057854,1220217.4552508,1
2608076.32785854,1220217.4552508,1
2608076.53513854,1220217.4552508,1
2608076.74241854,1220217.4552508,1
2608076.94969854,1220217.4552508,1
2608077.15697854,1220217.4552508,1
2608077.36425854,1220217.4552508,1
2608077.57153854,1220217.4552508,1
2608077.77881854,1220217.4552508,1
2608077.98609854,1220217.4552508,1
2608078.19337854,1220217.4552508,1
2608078.40065854,1220217.4552508,1
2608078.60793854,1220217.4552508,1
2608078.81521854,1220217.4552508,1
2608079.02249854,1220217.4552508,1
2608079.22977854,1220217.4552508,1
2608079.43705854,1220217.4552508,1
2608079.64433854,1220217.4552508,1
2608079.85161854,1220217.4552508,1
2608080.05889854,1220217.4552508,1
2608080.26617854,1220217.4552508,1
2608080.47345854,1220217.4552508,1
2608080.68073854,1220217.4552508,1
2608080.88801854,1220217.4552508,1
2608081.09529854,1220217.4552508,1
2608081.30257854,1220217.4552508,1
2608081.50985854,1220217.4552508,1
2608081.71713853,1220217.4552508,1
2608081.92441853,1220217.4552508,1
2608082.13169853,1220217.4552508,1
2608082.33897853,1220217.4552508,1
2608082.54625853,1220217.4552508,1
2608082.75353853,1220217.4552508,1
2608082.96081853,1220217.4552508,1
2608083.16809853,1220217.4552508,1
2608083.37537853,1220217.4552508,1
2608083.58265853,1220217.4552508,1
2608075.70601854,1220217.2479708,1
2608075.91329854,1220217.2479708,1
2608076.12057854,1220217.2479708,1
2608076.32785854,1220217.2479708,1
2608076.53513854,1220217.2479708,1
2608076.74241854,1220217.2479708,1
2608076.94969854,1220217.2479708,1
2608077.15697854,1220217.2479708,1
2608077.36425854,1220217.2479708,1
2608077.57153854,1220217.2479708,1
2608077.77881854,1220217.2479708,1
2608077.98609854,1220217.2479708,1
2608078.19337854,1220217.2479708,1
2608078.40065854,1220217.2479708,1
2608078.60793854,1220217.2479708,1
2608078.81521854,1220217.2479708,1
2608079.02249854,1220217.2479708,1
2608079.22977854,1220217.2479708,1
2608079.43705854,1220217.2479708,1
2608079.64433854,1220217.2479708,1
2608079.85161854,1220217.2479708,1
2608080.05889854,1220217.2479708,1
2608080.26617854,1220217.2479708,1
2608080.47345854,1220217.2479708,1
2608080.68073854,1220217.2479708,1
2608080.88801854,1220217.2479708,1
2608081.09529854,1220217.2479708,1
2608081.30257854,1220217.2479708,1
2608081.50985854,1220217.2479708,1
2608081.71713853,1220217.2479708,1
2608081.92441853,1220217.2479708,1
2608082.13169853,1220217.2479708,1
2608082.33897853,1220217.2479708,1
2608082.54625853,1220217.2479708,1
2608082.75353853,1220217.2479708,1
2608082.96081853,1220217.2479708,1
2608083.16809853,1220217.2479708,1
2608083.37537853,1220217.2479708,1
2608083.58265853,1220217.2479708,1
2608075.70601854,1220217.0406908,1
2608075.91329854,1220217.0406908,1
2608076.12057854,1220217.0406908,1
2608076.32785854,1220217.0406908,1
2608076.53513854,1220217.0406908,1
2608076.74241854,1220217.0406908,1
2608076.94969854,1220217.0406908,1
2608077.15697854,1220217.0406908,1
2608077.36425854,1220217.0406908,1
2608077.57153854,1220217.0406908,1
2608077.77881854,1220217.0406908,1
2608077.98609854,1220217.0406908,1
2608078.19337854,1220217.0406908,1
2608078.40065854,1220217.0406908,1
2608078.60793854,1220217.0406908,1
2608078.81521854,1220217.0406908,1
2608079.02249854,1220217.0406908,1
2608079.22977854,1220217.0406908,1
2608079.43705854,1220217.0406908,1
2608079.64433854,1220217.0406908,1
2608079.85161854,1220217.0406908,1
2608080.05889854,1220217.0406908,1
2608080.26617854,1220217.0406908,1
2608080.47345854,1220217.0406908,1
2608080.68073854,1220217.0406908,1
2608080.88801854,1220217.0406908,1
2608081.09529854,1220217.0406908,1
2608081.30257854,1220217.0406908,1
2608081.50985854,1220217.0406908,1
2608081.71713853,1220217.0406908,1
2608081.92441853,1220217.0406908,1
2608082.13169853,1220217.0406908,1
2608082.33897853,1220217.0406908,1
2608082.54625853,1220217.0406908,1
2608082.75353853,1220217.0406908,1
2608082.96081853,1220217.0406908,1
2608083.16809853,1220217.0406908,1
2608083.37537853,1220217.0406908,1
2608075.70601854,1220216.8334108,1
2608075.91329854,1220216.8334108,1
2608076.12057854,1220216.8334108,1
2608076.32785854,1220216.8334108,1
2608076.53513854,1220216.8334108,1
2608076.74241854,1220216.8334108,1
2608076.94969854,1220216.8334108,1
2608077.15697854,1220216.8334108,1
2608077.36425854,1220216.8334108,1
2608077.57153854,1220216.8334108,1
2608077.77881854,1220216.8334108,1
2608077.98609854,1220216.8334108,1
2608078.19337854,1220216.8334108,1
2608078.40065854,1220216.8334108,1
2608078.60793854,1220216.8334108,1
2608078.81521854,1220216.8334108,1
2608079.02249854,1220216.8334108,1
2608079.22977854,1220216.8334108,1
2608079.43705854,1220216.8334108,1
2608079.64433854,1220216.8334108,1
2608079.85161854,1220216.8334108,1
2608080.05889854,1220216.8334108,1
2608080.26617854,1220216.8334108,1
2608080.47345854,1220216.8334108,1
2608080.68073854,1220216.8334108,1
2608080.88801854,1220216.8334108,1
2608081.09529854,1220216.8334108,1
2608081.30257854,1220216.8334108,1
2608081.50985854,1220216.8334108,1
2608081.71713853,1220216.8334108,1
2608081.92441853,1220216.8334108,1
2608082.13169853,1220216.8334108,1
2608082.33897853,1220216.8334108,1
2608082.54625853,1220216.8334108,1
2608082.75353853,1220216.8334108,1
2608082.96081853,1220216.8334108,1
2608083.16809853,1220216.8334108,1
2608075.70601854,1220216.6261308,1
2608075.91329854,1220216.6261308,1
2608076.12057854,1220216.6261308,1
2608076.32785854,1220216.6261308,1
2608076.53513854,1220216.6261308,1
2608076.74241854,1220216.6261308,1
2608076.94969854,1220216.6261308,1
2608077.15697854,1220216.6261308,1
2608077.36425854,1220216.6261308,1
2608077.57153854,1220216.6261308,1
2608077.77881854,1220216.6261308,1
2608077.98609854,1220216.6261308,1
2608078.19337854,1220216.6261308,1
2608078.40065854,1220216.6261308,1
2608078.60793854,1220216.6261308,1
2608078.81521854,1220216.6261308,1
2608079.02249854,1220216.6261308,1
2608079.22977854,1220216.6261308,1
2608079.43705854,1220216.6261308,1
2608079.64433854,1220216.6261308,1
2608079.85161854,1220216.6261308,1
2608080.05889854,1220216.6261308,1
2608080.26617854,1220216.6261308,1
2608080.47345854,1220216.6261308,1
2608080.68073854,1220216.6261308,1
2608080.88801854,1220216.6261308,1
2608081.09529854,1220216.6261308,1
2608081.30257854,1220216.6261308,1
2608081.50985854,1220216.6261308,1
2608081.71713853,1220216.6261308,1
2608081.92441853,1220216.6261308,1
2608082.13169853,1220216.6261308,1
2608082.33897853,1220216.6261308,1
2608082.54625853,1220216.6261308,1
2608082.75353853,1220216.6261308,1
2608082.96081853,1220216.6261308,1
2608075.70601854,1220216.4188508,1
2608075.91329854,1220216.4188508,1
2608076.12057854,1220216.4188508,1
2608076.32785854,1220216.4188508,1
2608076.53513854,1220216.4188508,1
2608076.74241854,1220216.4188508,1
2608076.94969854,1220216.4188508,1
2608077.15697854,1220216.4188508,1
2608077.36425854,1220216.4188508,1
2608077.57153854,1220216.4188508,1
2608077.77881854,1220216.4188508,1
2608077.98609854,1220216.4188508,1
2608078.19337854,1220216.4188508,1
2608078.40065854,1220216.4188508,1
2608078.60793854,1220216.4188508,1
2608078.81521854,1220216.4188508,1
2608079.02249854,1220216.4188508,1
2608079.22977854,1220216.4188508,1
