Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
112	:	1778484827.397	    12.304	0	0	0	0	Rscript run_model.R 112 7 560 2
110	:	1778484827.271	    13.005	0	0	0	0	Rscript run_model.R 110 4 560 0.5
111	:	1778484827.351	    12.927	0	0	0	0	Rscript run_model.R 111 7 560 0.5
113	:	1778484839.421	    12.894	0	0	0	0	Rscript run_model.R 113 7 880 0.5
114	:	1778484839.708	    12.611	0	0	0	0	Rscript run_model.R 114 4 880 0.5
115	:	1778484840.285	    13.006	0	0	0	0	Rscript run_model.R 115 4 880 2
116	:	1778484840.328	    12.965	0	0	0	0	Rscript run_model.R 116 4 400 2
117	:	1778484852.324	    12.910	0	0	0	0	Rscript run_model.R 117 7 1040 0.5
118	:	1778484852.589	    12.648	0	0	0	0	Rscript run_model.R 118 7 560 0.5
119	:	1778484853.301	    13.103	0	0	0	0	Rscript run_model.R 119 7 560 2
120	:	1778484853.353	    13.134	0	0	0	0	Rscript run_model.R 120 4 560 2
121	:	1778484865.242	    13.171	0	0	0	0	Rscript run_model.R 121 5 720 2.5
122	:	1778484865.492	    12.964	0	0	0	0	Rscript run_model.R 122 5 720 1
123	:	1778484866.411	    13.963	0	0	0	0	Rscript run_model.R 123 2 720 1
124	:	1778484866.494	    13.884	0	0	0	0	Rscript run_model.R 124 2 1200 1
125	:	1778484878.420	    13.510	0	0	0	0	Rscript run_model.R 125 7 400 2
126	:	1778484878.464	    13.470	0	0	0	0	Rscript run_model.R 126 7 400 0.5
127	:	1778484880.384	    13.404	0	0	0	0	Rscript run_model.R 127 7 880 0.5
128	:	1778484880.442	    13.348	0	0	0	0	Rscript run_model.R 128 4 880 0.5
129	:	1778484891.939	    13.615	0	0	0	0	Rscript run_model.R 129 3 720 1.5
130	:	1778484891.943	    13.612	0	0	0	0	Rscript run_model.R 130 3 720 3
131	:	1778484893.796	    13.490	0	0	0	0	Rscript run_model.R 131 3 1200 3
132	:	1778484893.901	    13.388	0	0	0	0	Rscript run_model.R 132 6 1200 3
133	:	1778484905.562	    13.243	0	0	0	0	Rscript run_model.R 133 6 1040 1
134	:	1778484905.808	    13.000	0	0	0	0	Rscript run_model.R 134 3 1040 1
135	:	1778484907.295	    14.174	0	0	0	0	Rscript run_model.R 135 3 560 1
136	:	1778484907.357	    14.114	0	0	0	0	Rscript run_model.R 136 3 560 2.5
137	:	1778484918.814	    13.062	0	0	0	0	Rscript run_model.R 137 4 1040 1.5
138	:	1778484919.311	    13.036	0	0	0	0	Rscript run_model.R 138 7 1040 1.5
139	:	1778484921.478	    13.501	0	0	0	0	Rscript run_model.R 139 7 1040 3
140	:	1778484921.558	    13.424	0	0	0	0	Rscript run_model.R 140 7 560 3
141	:	1778484931.882	    12.947	0	0	0	0	Rscript run_model.R 141 4 720 1.5
142	:	1778484932.354	    12.856	0	0	0	0	Rscript run_model.R 142 4 720 3
143	:	1778484934.988	    12.899	0	0	0	0	Rscript run_model.R 143 7 720 3
144	:	1778484935.299	    12.670	0	0	0	0	Rscript run_model.R 144 7 1200 3
145	:	1778484944.836	    13.054	0	0	0	0	Rscript run_model.R 145 6 1200 1
146	:	1778484945.217	    12.723	0	0	0	0	Rscript run_model.R 146 6 720 1
147	:	1778484947.892	    13.529	0	0	0	0	Rscript run_model.R 147 6 720 2.5
148	:	1778484947.975	    13.451	0	0	0	0	Rscript run_model.R 148 3 720 2.5
149	:	1778484957.896	    12.917	0	0	0	0	Rscript run_model.R 149 6 560 2.5
150	:	1778484957.947	    12.868	0	0	0	0	Rscript run_model.R 150 6 1040 2.5
151	:	1778484961.432	    13.139	0	0	0	0	Rscript run_model.R 151 6 1040 1
152	:	1778484961.516	    13.059	0	0	0	0	Rscript run_model.R 152 3 1040 1
153	:	1778484970.821	    12.984	0	0	0	0	Rscript run_model.R 153 2 1040 2.5
154	:	1778484970.825	    12.983	0	0	0	0	Rscript run_model.R 154 5 1040 2.5
156	:	1778484974.721	    12.812	0	0	0	0	Rscript run_model.R 156 5 560 1
155	:	1778484974.581	    12.960	0	0	0	0	Rscript run_model.R 155 5 1040 1
157	:	1778484983.815	    13.027	0	0	0	0	Rscript run_model.R 157 2 400 1.5
158	:	1778484984.291	    13.004	0	0	0	0	Rscript run_model.R 158 5 400 1.5
159	:	1778484987.540	    13.773	0	0	0	0	Rscript run_model.R 159 5 400 3
160	:	1778484987.548	    13.768	0	0	0	0	Rscript run_model.R 160 5 880 3
161	:	1778484996.848	    13.039	0	0	0	0	Rscript run_model.R 161 2 560 3
162	:	1778484997.301	    13.016	0	0	0	0	Rscript run_model.R 162 2 1040 3
164	:	1778485001.325	    13.473	0	0	0	0	Rscript run_model.R 164 5 1040 1.5
163	:	1778485001.322	    13.479	0	0	0	0	Rscript run_model.R 163 5 1040 3
165	:	1778485009.894	    12.973	0	0	0	0	Rscript run_model.R 165 7 1200 1.5
166	:	1778485010.324	    12.941	0	0	0	0	Rscript run_model.R 166 7 720 1.5
167	:	1778485014.807	    13.550	0	0	0	0	Rscript run_model.R 167 7 720 3
168	:	1778485014.922	    13.437	0	0	0	0	Rscript run_model.R 168 4 720 3
169	:	1778485022.874	    12.869	0	0	0	0	Rscript run_model.R 169 6 1040 1
170	:	1778485023.271	    12.603	0	0	0	0	Rscript run_model.R 170 6 560 1
171	:	1778485028.365	    13.256	0	0	0	0	Rscript run_model.R 171 6 560 2.5
172	:	1778485028.481	    13.143	0	0	0	0	Rscript run_model.R 172 3 560 2.5
173	:	1778485035.750	    13.726	0	0	0	0	Rscript run_model.R 173 4 1200 1.5
174	:	1778485035.880	    13.599	0	0	0	0	Rscript run_model.R 174 7 1200 1.5
176	:	1778485041.758	    13.186	0	0	0	0	Rscript run_model.R 176 7 720 3
175	:	1778485041.629	    13.317	0	0	0	0	Rscript run_model.R 175 7 720 1.5
177	:	1778485049.485	    13.797	0	0	0	0	Rscript run_model.R 177 6 560 1
178	:	1778485049.489	    13.796	0	0	0	0	Rscript run_model.R 178 3 560 1
179	:	1778485054.952	    12.780	0	0	0	0	Rscript run_model.R 179 3 560 2.5
180	:	1778485055.348	    12.967	0	0	0	0	Rscript run_model.R 180 3 1040 2.5
181	:	1778485063.291	    13.631	0	0	0	0	Rscript run_model.R 181 5 1200 2
182	:	1778485063.474	    13.450	0	0	0	0	Rscript run_model.R 182 5 1200 0.5
183	:	1778485067.737	    12.865	0	0	0	0	Rscript run_model.R 183 2 1200 0.5
184	:	1778485068.322	    12.524	0	0	0	0	Rscript run_model.R 184 2 720 0.5
185	:	1778485076.930	    13.401	0	0	0	0	Rscript run_model.R 185 6 720 2
186	:	1778485076.933	    13.401	0	0	0	0	Rscript run_model.R 186 6 1200 2
188	:	1778485080.853	    12.773	0	0	0	0	Rscript run_model.R 188 3 1200 0.5
187	:	1778485080.608	    13.020	0	0	0	0	Rscript run_model.R 187 3 1200 2
189	:	1778485090.340	    13.401	0	0	0	0	Rscript run_model.R 189 2 560 1.5
19	:	1778484518.372	  1087.441	0	78419	0	0	Rscript run_model.R 19 5 1200 0.5
190	:	1778485090.540	  1102.897	0	50444	0	0	Rscript run_model.R 190 2 1040 1.5
191	:	1778485093.634	  1101.850	0	24051	0	0	Rscript run_model.R 191 2 1040 3
192	:	1778485093.732	  1105.046	0	24051	0	0	Rscript run_model.R 192 5 1040 3
193	:	1778485103.747	  1105.546	0	49113	0	0	Rscript run_model.R 193 5 1040 1.5
194	:	1778485605.833	  1107.098	0	53178	0	0	Rscript run_model.R 194 5 560 1.5
195	:	1778486193.469	  1122.088	0	53178	0	0	Rscript run_model.R 195 2 560 1.5
196	:	1778486195.495	  1123.995	0	27361	0	0	Rscript run_model.R 196 2 560 3
197	:	1778486198.788	  1131.714	0	58839	0	0	Rscript run_model.R 197 4 720 1
198	:	1778486209.304	  1123.218	0	58839	0	0	Rscript run_model.R 198 7 720 1
199	:	1778486712.963	  1101.618	0	31163	0	0	Rscript run_model.R 199 7 720 2.5
200	:	1778487315.572	  1107.933	0	28973	0	0	Rscript run_model.R 200 7 1200 2.5
201	:	1778487319.502	  1119.312	0	51893	0	0	Rscript run_model.R 201 5 720 1.5
202	:	1778487330.518	  1115.799	0	51304	0	0	Rscript run_model.R 202 2 720 1.5
